    8.6894.5479E-006
    8.7367.2299E-006
    8.7840.000012577
    8.831 0.00002187
    8.8790.000036375
    8.9280.000057488
    8.9760.000086735
    18.05  0.0010992
   18.148  0.0010857
   18.246  0.0010725
   18.345  0.0010595
   18.445  0.0010465
   18.545  0.0010331
   18.646  0.0010194
   18.747  0.0010057
   18.849  0.0009924
   18.951 0.00097956
   19.054 0.00096714
   19.157  0.0009551
   19.262 0.00094328
   19.366 0.00093149
   19.471 0.00091959
   19.577 0.00090764
   19.683 0.00089578
    19.79 0.00088404
   19.898 0.00087221
   20.006 0.00085997
   20.114 0.00084714
   20.224 0.00083391
   20.333 0.00082054
   20.444 0.00080733
   20.555  0.0007946
   20.666  0.0007827
   20.779 0.00077176
   20.891 0.00076108
   21.005 0.00074974
   21.119 0.00073729
   21.234 0.00072564
   21.349 0.00071654
   21.465 0.00070921
   21.581 0.00070251
   21.699 0.00069529
   21.816 0.00068646
   21.935 0.00067581
   22.054  0.0006639
   22.174 0.00065133
   22.294 0.00063861
   22.415 0.00062611
   22.537 0.00061415
   22.659 0.00060302
   22.782 0.00059265
   22.906 0.00058289
    23.03 0.00057356
   23.155 0.00056464
   23.281 0.00055617
   23.407 0.00054819
   23.535 0.00054068
   23.662 0.00053343
   23.791 0.00052616
    23.92 0.00051863
    24.05 0.00051072
   24.181 0.00050241
   24.312 0.00049371
   24.444 0.00048464
   24.577 0.00047537
    24.71  0.0004661
   24.844 0.00045705
   24.979 0.00044831
   25.115 0.00043984
   25.251 0.00043161
   25.388 0.00042356
   25.526 0.00041566
   25.665 0.00040788
   25.804 0.00040019
   25.944 0.00039256
   26.085 0.00038503
   26.227 0.00037762
   26.369 0.00037038
   26.512 0.00036335
   26.656 0.00035656
   26.801 0.00035007
   26.946 0.00034393
   27.093 0.00033816
    27.24  0.0003327
   27.388 0.00032747
   27.537 0.00032237
   27.686 0.00031732
   27.836 0.00031228
   27.988 0.00030719
   28.139   0.000302
   28.292 0.00029669
   28.446 0.00029127
     28.6 0.00028579
   28.756 0.00028029
   28.912 0.00027483
   29.069 0.00026942
   29.227 0.00026408
   29.385 0.00025879
   29.545 0.00025356
   29.705  0.0002484
   29.867  0.0002433
   30.029  0.0002383
   30.192  0.0002334
   30.356 0.00022861
   30.521 0.00022394
   30.686 0.00021937
   30.853 0.00021491
    31.02 0.00021055
   31.189 0.00020628
   31.358 0.00020209
   31.529   0.000198
     31.7   0.000194
   31.872 0.00019008
   32.045 0.00018625
   32.219 0.00018251
   32.394 0.00017885
    32.57 0.00017527
   32.747 0.00017177
   32.924 0.00016835
   33.103 0.00016501
   33.283 0.00016174
   33.464 0.00015854
   33.645 0.00015541
   33.828 0.00015234
   34.012 0.00014935
   34.196 0.00014643
   34.382 0.00014359
   34.569 0.00014082
   34.757 0.00013813
   34.945 0.00013548
   35.135 0.00013288
   35.326 0.00013031
   35.518 0.00012775
    35.71 0.00012521
   35.904 0.00012269
   36.099  0.0001202
   36.295 0.00011776
   36.492 0.00011538
   36.691 0.00011306
    36.89 0.00011082
    37.09 0.00010863
   37.291 0.00010651
   37.494 0.00010445
   37.698 0.00010244
   37.902 0.00010048
   38.1080.000098583
   38.3150.000096733
   38.5230.000094934
   38.7320.000093183
   38.9430.000091475
   39.1540.000089792
   39.3670.000088108
    39.580.000086398
   39.7950.000084637
   40.0110.000082799
   40.2290.000080872
   40.447 0.00007888
   40.6670.000076858
   40.8870.000074841
   41.1090.000072897
   41.3330.000071149
   41.5570.000069688
   41.7830.000068475
    42.010.000067442
   42.2380.000066518
   42.4670.000065631
   42.6980.000064711
    42.93 0.00006369
   43.1630.000062567
   43.3970.000061372
   43.6330.000060133
    43.870.000058881
   44.1080.000057647
   44.347 0.00005646
   44.5880.000055339
    44.830.000054274
   45.0740.000053257
   45.3180.000052276
   45.564 0.00005132
   45.8120.000050379
   46.0610.000049442
   46.3110.000048507
   46.5620.000047576
   46.8150.000046652
   47.069 0.00004574
   47.3250.000044843
   47.5820.000043964
    47.840.000043106
     48.10.000042271
   48.3610.000041457
   48.6240.000040662
   48.8880.000039885
   49.1530.000039124
    49.420.000038378
   49.6880.000037645
   49.9580.000036924
   50.2290.000036214
   50.5020.000035515
   50.7760.000034828
   51.052 0.00003415
   51.3290.000033483
   51.6080.000032826
   51.8880.000032178
    52.17 0.00003154
   52.4530.000030912
   52.7380.000030294
   53.0240.000029687
   53.3120.000029091
   53.6020.000028505
   53.8930.000027931
   54.1860.000027368
    54.480.000026817
   54.7760.000026278
   55.0730.000025749
   55.3720.000025232
   55.6730.000024726
   55.975 0.00002423
   56.2790.000023745
   56.585 0.00002327
   56.8920.000022806
   57.2010.000022351
   57.5110.000021906
   57.824 0.00002147
   58.1380.000021043
   58.4530.000020624
   58.7710.000020213
    59.09 0.00001981
   59.4110.000019415
   59.7330.000019028
   60.0580.000018648
   60.3840.000018275
   60.712 0.00001791
   61.0410.000017553
   61.3730.000017203
   61.7060.000016861
   62.0410.000016527
   62.378  0.0000162
   62.7170.000015881
   63.0570.000015569
   63.3990.000015264
   63.7440.000014965
    64.090.000014672
   64.4380.000014386
   64.7880.000014105
    65.140.000013829
   65.4930.000013559
   65.8490.000013293
   66.2060.000013033
   66.5660.000012777
   66.9270.000012525
   67.2910.000012278
   67.6560.000012035
   68.0230.000011796
   68.3930.000011562
   68.7640.000011331
   69.1380.000011104
   69.5130.000010881
    69.890.000010662
    70.270.000010447
   70.6520.000010235
   71.0350.000010028
   71.4219.8242E-006
   71.8099.6248E-006
   72.1999.4296E-006
   72.5919.2384E-006
   72.9859.0515E-006
   73.3818.8688E-006
    73.788.6902E-006
    74.188.5156E-006
   74.5838.3448E-006
   74.9888.1776E-006
   75.3958.0141E-006
   75.8047.8539E-006
   76.2167.6971E-006
    76.637.5435E-006
   77.0467.3928E-006
   77.4640.000007245
   77.8857.0999E-006
   78.3086.9576E-006
   78.7336.8179E-006
   79.1616.6808E-006
    79.596.5463E-006
   80.0236.4144E-006
   80.4576.2851E-006
   80.8946.1582E-006
   81.3336.0339E-006
   81.7750.000005912
   82.2195.7925E-006
   82.6655.6753E-006
   83.1145.5606E-006
   83.5665.4481E-006
   84.0190.000005338
   84.4765.2301E-006
   84.9345.1244E-006
   85.3955.0209E-006
   85.8594.9195E-006
   86.3254.8202E-006
   86.7940.000004723
   87.2654.6279E-006
   87.7394.5347E-006
   88.2164.4435E-006
   88.6954.3542E-006
   89.1764.2667E-006
    89.664.1812E-006
   90.1474.0976E-006
   90.6374.0159E-006
   91.1290.000003936
   91.6243.8581E-006
   92.1213.7821E-006
   92.6210.000003708
   93.1243.6358E-006
    93.633.5655E-006
   94.1383.4972E-006
    94.653.4308E-006
   95.1633.3663E-006
    95.683.3037E-006
     96.20.000003243
   96.7220.000003184
   97.2473.1265E-006
   97.7753.0703E-006
   98.3063.0152E-006
    98.842.9612E-006
   99.3770.000002908
   99.9162.8555E-006
  100.4592.8035E-006
  101.0042.7517E-006
  101.5532.7001E-006
  102.1042.6484E-006
  102.6592.5965E-006
  103.2162.5441E-006
  103.7772.4911E-006
   104.342.4377E-006
  104.9070.000002384
  105.4762.3302E-006
  106.0492.2766E-006
  106.6252.2234E-006
  107.2042.1708E-006
  107.7860.000002119
  108.3712.0683E-006
   108.962.0188E-006
  109.5511.9709E-006
  110.1461.9247E-006
  110.7441.8805E-006
  111.3451.8386E-006
   111.951.7991E-006
  112.5581.7623E-006
  113.1691.7285E-006
  113.7840.000001698
  114.4011.6708E-006
  115.0231.6465E-006
  115.6470.000001624
  116.2751.6022E-006
  116.9061.5801E-006
  117.5411.5567E-006
   118.181.5309E-006
  118.8211.5024E-006
  119.4661.4717E-006
  120.1151.4392E-006
  120.7671.4064E-006
  121.4231.3763E-006
  122.0821.3521E-006
  122.7451.3354E-006
  123.4121.3224E-006
  124.0821.3087E-006
  124.7561.2906E-006
  125.4331.2682E-006
  126.1141.2421E-006
  126.7991.2132E-006
  127.4870.000001184
   128.181.1571E-006
  128.8760.000001134
  129.5751.1145E-006
  130.2791.0978E-006
  130.9861.0835E-006
  131.6981.0713E-006
  132.4130.000001061
  133.132 0.00000105
  133.8551.0343E-006
  134.5811.0106E-006
  135.3129.8184E-007
  136.0479.5361E-007
  136.7869.3033E-007
  137.5289.1184E-007
  138.2758.9706E-007
  139.026 8.847E-007
  139.7818.7325E-007
   140.548.6131E-007
  141.3038.4906E-007
   142.078.3755E-007
  142.8420.000000827
  143.6178.1521E-007
  144.3977.9942E-007
  145.1817.8034E-007
   145.970.000000762
  146.7627.4781E-007
  147.5590.000000738
   148.367.3182E-007
  149.1660.000000728
  149.9767.2453E-007
   150.796.5679E-007
  151.609 6.461E-007
  152.4326.3558E-007
   153.266.2522E-007
  154.0920.000000615
  154.9290.000000605
   155.775.9508E-007
  156.6165.8534E-007
  157.4665.7574E-007
  158.3215.6629E-007
  159.1810.000000557
  160.0455.4781E-007
  160.9145.3878E-007
  161.7885.2989E-007
  162.6675.2112E-007
   163.555.1249E-007
  164.4380.000000504
  165.331 4.956E-007
  166.2284.8734E-007
  167.1314.7921E-007
  168.0394.7119E-007
  168.951 4.633E-007
  169.8684.5552E-007
  170.7914.4785E-007
  171.718 4.403E-007
  172.6514.3286E-007
  173.5884.2552E-007
  174.531 4.183E-007
  175.4784.1118E-007
  176.4314.0417E-007
  177.3893.9726E-007
  178.3523.9045E-007
  179.3213.8374E-007
  180.2943.7714E-007
  181.2733.7063E-007
  182.2583.6421E-007
  183.247 3.579E-007
  184.2423.5168E-007
  185.2433.4554E-007
  186.2493.3951E-007
   187.263.3356E-007
  188.277 3.277E-007
  189.2993.2193E-007
  190.3273.1625E-007
   191.363.1065E-007
  192.3993.0513E-007
  193.444 2.997E-007
  194.4952.9436E-007
  195.5512.8909E-007
  196.6122.8391E-007
   197.68 2.788E-007
  198.7532.7377E-007
  199.8332.6882E-007
  200.9180.000000264
  202.0092.5915E-007
  203.1062.5443E-007
  204.2082.4978E-007
  205.317 2.452E-007
  206.432 2.407E-007
  207.5532.3626E-007
   208.68 2.319E-007
  209.813 2.276E-007
  210.9522.2338E-007
  212.0982.1922E-007
   213.252.1512E-007
  214.4072.1109E-007
  215.5722.0713E-007
  216.7422.0323E-007
  217.9191.9939E-007
  219.1021.9562E-007
  220.292 1.919E-007
  221.4881.8825E-007
  222.6911.8466E-007
    223.91.8112E-007
  225.1161.7765E-007
  226.3381.7423E-007
  227.5671.7087E-007
  228.8031.6756E-007
  230.0451.6431E-007
  231.2941.6111E-007
   232.550.000000158
  233.8131.5487E-007
  235.0831.5184E-007
  236.3591.4885E-007
  237.6421.4591E-007
  238.9330.000000143
   240.231.4019E-007
  241.535 1.374E-007
  242.8461.3466E-007
  244.1650.000000132
  245.4911.2931E-007
  246.8241.2671E-007
  248.1641.2416E-007
  249.5111.2164E-007
  250.8661.1918E-007
  252.2281.1675E-007
  253.5981.1437E-007
  254.9750.000000112
  256.3591.0973E-007
  257.7511.0747E-007
  259.1511.0526E-007
  260.5581.0308E-007
  261.9731.0094E-007
  263.395 9.884E-008
  264.8269.6777E-008
  266.2649.4752E-008
  267.7099.2763E-008
  269.1639.0811E-008
  270.6248.8894E-008
  272.0940.000000087
  273.5718.5165E-008
  275.0578.3352E-008
   276.558.1573E-008
  278.0527.9826E-008
  279.5627.8111E-008
   281.087.6429E-008
  282.6067.4778E-008
  284.1417.3157E-008
  285.6837.1569E-008
  287.2354.9329E-006
  288.7944.0391E-006
  290.3622.6684E-006
  291.9392.6142E-006
  293.5242.3689E-006
  295.1182.2563E-006
  296.7212.1583E-006
  298.3322.1183E-006
  299.9522.1079E-006
   301.582.0851E-006
  303.2181.9962E-006
  304.8641.8739E-006
   306.521.7844E-006
  308.1841.7382E-006
  309.8581.6966E-006
   311.541.6494E-006
  313.2321.5935E-006
  314.9321.5434E-006
  316.6430.000001505
  318.3621.4603E-006
  320.0911.4074E-006
  321.8291.3643E-006
  323.5761.3179E-006
  325.3331.2737E-006
    327.11.2384E-006
  328.8761.2049E-006
  330.6611.1726E-006
  332.4571.1433E-006
  334.2621.1182E-006
  336.0771.0947E-006
  337.9021.0688E-006
  339.7371.0603E-006
  341.5821.0577E-006
  343.4361.0432E-006
  345.3011.0654E-006
  347.1769.7668E-007
  349.0611.1754E-006
  350.9579.1816E-007
  352.8629.0119E-007
  354.7788.8452E-007
  356.7058.6815E-007
  358.6428.5208E-007
  360.589 8.363E-007
  362.5478.2081E-007
  364.515 8.056E-007
  366.4957.9066E-007
  368.4850.000000776
  370.4867.6159E-007
  372.4977.4745E-007
   374.527.3357E-007
  376.5547.1994E-007
  378.5987.0656E-007
  380.6546.9342E-007
  382.7216.8052E-007
  384.7996.6786E-007
  386.8886.5542E-007
  388.9896.4321E-007
  391.1016.3123E-007
  393.2256.1946E-007
   395.366.0791E-007
  397.5075.9657E-007
  399.6655.8543E-007
  401.835 5.745E-007
  404.0175.6377E-007
  406.2115.5323E-007
  408.4175.4289E-007
  410.6355.3273E-007
  412.8645.2277E-007
  415.1060.000000513
   417.365.0337E-007
  419.6264.9394E-007
  421.9054.8469E-007
  424.196 4.756E-007
  426.4994.6668E-007
  428.8154.5792E-007
  431.1434.4932E-007
  433.4844.4088E-007
  435.838 4.326E-007
  438.2054.2447E-007
  440.5844.1649E-007
  442.9764.0865E-007
  445.3820.000000401
    447.83.9341E-007
  450.2320.000000386
  452.6763.7873E-007
  455.1343.7159E-007
  457.6063.6458E-007
   460.093.5771E-007
  462.5890.000000351
    465.13.4433E-007
  467.6263.3782E-007
  470.1653.3144E-007
  472.7183.2518E-007
  475.2850.000000319
  477.8660.000000313
   480.463.0707E-007
  483.0693.0125E-007
  485.6922.9555E-007
   488.33 0.00000029
  490.9812.8445E-007
  493.6472.7905E-007
  496.3282.7376E-007
  499.0232.6856E-007
  501.7322.6346E-007
  504.4572.5846E-007
  507.1962.5355E-007
   509.952.4873E-007
  512.7190.000000244
  515.5032.3935E-007
  518.302 2.348E-007
  521.1162.3033E-007
  523.9462.2594E-007
  526.7912.2163E-007
  529.6512.1741E-007
  532.5272.1326E-007
  535.4192.0919E-007
  538.326 2.052E-007
  541.2492.0128E-007
  544.1881.9743E-007
  547.1431.9366E-007
  550.114 0.00000019
  553.1011.8632E-007
  556.1041.8276E-007
  559.1241.7926E-007
   562.161.7583E-007
  565.2121.7246E-007
  568.2811.6915E-007
  571.3671.6591E-007
  574.4691.6273E-007
  577.5891.5961E-007
  580.7251.5654E-007
  583.8781.5354E-007
  587.0491.5059E-007
  590.2361.4769E-007
  593.4411.4485E-007
  596.6631.4207E-007
  599.9031.3933E-007
  603.1611.3665E-007
  606.4360.000000134
  609.7291.3144E-007
  613.039 1.289E-007
  616.3681.2642E-007
  619.7150.000000124
   623.081.2159E-007
  626.4631.1924E-007
  629.8651.1694E-007
  633.2851.1468E-007
  636.7241.1246E-007
  640.1811.1029E-007
  643.6571.0815E-007
  647.1521.0606E-007
  650.6660.000000104
  654.1990.000000102
  657.751  0.0000001
  661.3239.8078E-008
  664.9149.6176E-008
  668.5249.4311E-008
  672.1549.2481E-008
  675.8049.0685E-008
  679.4748.8924E-008
  683.1638.7197E-008
  686.8738.5502E-008
  690.6028.3839E-008
  694.3528.2209E-008
  698.1228.0609E-008
  701.9130.000000079
  705.7247.7501E-008
  709.5560.000000076
  713.409 7.451E-008
  717.2837.3057E-008
  721.1787.1632E-008
  725.0947.0234E-008
  729.0316.8863E-008
  732.9896.7519E-008
   736.97  6.62E-008
  740.9716.4906E-008
  744.9956.3637E-008
   749.046.2392E-008
  753.1076.1171E-008
  757.196 0.00000006
  761.308  5.88E-008
  765.4425.7648E-008
  769.5985.6518E-008
  773.777 5.541E-008
  777.9785.4323E-008
  782.2035.3258E-008
   786.455.2212E-008
   790.725.1187E-008
  795.0145.0181E-008
  799.3314.9195E-008
  803.6714.8228E-008
  808.035 4.728E-008
  812.422 4.635E-008
  816.8344.5437E-008
  821.2694.4543E-008
  825.7284.3665E-008
  830.2124.2805E-008
   834.720.000000042
  839.2534.1134E-008
   843.814.0322E-008
  848.3913.9526E-008
  852.9983.8746E-008
   857.630.000000038
  862.287 3.723E-008
  866.9693.6494E-008
  871.6763.5773E-008
  876.4093.5065E-008
  881.1683.4371E-008
  885.9533.3691E-008
  890.7640.000000033
    895.63.2369E-008
  900.4633.1728E-008
  905.3533.1098E-008
  910.2693.0482E-008
  915.2112.9877E-008
  920.1812.9284E-008
  925.1772.8702E-008
  930.2012.8132E-008
  935.2522.7573E-008
   940.330.000000027
  945.4362.6487E-008
   950.570.000000026
  955.7312.5443E-008
  960.9212.4937E-008
  966.138 2.444E-008
  971.3840.000000024
  976.6592.3475E-008
  981.9620.000000023
  987.2942.2548E-008
  992.6552.2098E-008
  998.0452.1657E-008
 1003.4642.1224E-008
 1008.913  2.08E-008
 1014.3912.0384E-008
 1019.899 0.00000002
 1025.4371.9577E-008
 1031.0051.9185E-008
 1036.6041.8801E-008
 1042.2321.8425E-008
 1047.8921.8056E-008
 1053.5811.7694E-008
 1059.3021.7339E-008
 1065.0540.000000017
 1070.837 1.665E-008
 1076.6521.6316E-008
 1082.4980.000000016
 1088.3761.5667E-008
 1094.2861.5352E-008
 1100.2270.000000015
 1106.2021.4741E-008
 1112.2081.4444E-008
 1118.2471.4154E-008
 1124.3191.3869E-008
 1130.4241.3589E-008
 1136.5621.3315E-008
 1142.7340.000000013
 1148.9391.2784E-008
 1155.1771.2526E-008
  1161.451.2273E-008
 1167.7560.000000012
 1174.0971.1782E-008
 1180.4721.1544E-008
 1186.8821.1311E-008
 1193.3271.1082E-008
 1199.8071.0858E-008
 1206.3211.0638E-008
 1212.8721.0423E-008
 1219.4571.0212E-008
 1226.079 0.00000001
 1232.7369.8023E-009
  1239.439.6036E-009
  1246.169.4088E-009
 1252.9279.2179E-009
  1259.730.000000009
  1266.578.8474E-009
 1273.4478.6677E-009
 1280.3628.4916E-009
 1287.314 8.319E-009
 1294.3048.1498E-009
 1301.3320.000000008
 1308.3987.8215E-009
 1315.5037.6623E-009
 1322.6467.5062E-009
 1329.8287.3533E-009
 1337.0497.2034E-009
 1344.3097.0565E-009
 1351.6086.9126E-009
 1358.9476.7715E-009
 1366.3266.6333E-009
 1373.7456.4979E-009
 1381.2046.3651E-009
 1388.704 6.235E-009
 1396.2456.1076E-009
 1403.8260.000000006
 1411.4495.8603E-009
 1419.1135.7403E-009
 1426.8195.6228E-009
 1434.5665.5076E-009
 1442.3565.3948E-009
 1450.1875.2842E-009
 1458.0625.1758E-009
 1465.9795.0697E-009
 1473.9390.000000005
 1481.9424.8637E-009
 1489.9894.7638E-009
  1498.08 4.666E-009
 1506.2144.5701E-009
 1514.3934.4761E-009
 1522.616 4.384E-009
 1530.8834.2938E-009
 1539.1964.2055E-009
 1547.5544.1189E-009
 1555.9570.000000004
 1564.4050.000000004
   1572.93.8695E-009
 1581.4413.7897E-009
 1590.0283.7115E-009
 1598.6613.6349E-009
 1607.3423.5599E-009
  1616.073.4864E-009
 1624.8453.4143E-009
 1633.6673.3438E-009
 1642.5383.2746E-009
 1651.4573.2069E-009
 1660.4243.1406E-009
  1669.443.0756E-009
 1678.5050.000000003
 1687.6192.9495E-009
 1696.7832.8884E-009
 1705.9962.8285E-009
 1715.2592.7699E-009
 1724.5732.7124E-009
 1733.9372.6561E-009
 1743.353 2.601E-009
 1752.819 2.547E-009
 1762.3362.4941E-009
 1771.9062.4422E-009
 1781.5272.3915E-009
 1791.2012.3417E-009
 1800.927 2.293E-009
 1810.7052.2453E-009
 1820.5372.1985E-009
 1830.4232.1527E-009
 1840.3622.1079E-009
 1850.3552.0639E-009
 1860.4020.000000002
 1870.5040.000000002
  1880.661.9375E-009
 1890.872 1.897E-009
 1901.1391.8574E-009
 1911.4621.8186E-009
 1921.8411.7806E-009
 1932.2771.7434E-009
 1942.7691.7069E-009
 1953.3181.6712E-009
 1963.9241.6362E-009
 1974.588 1.602E-009
  1985.311.5684E-009
  1996.091.5356E-009
 2006.9291.5034E-009
 2017.8261.4719E-009
 2028.783 1.441E-009
 2039.7991.4108E-009
 2050.8751.3811E-009
 2062.0111.3521E-009
 2073.2071.3237E-009
 2084.4651.2959E-009
 2095.7831.2687E-009
 2107.163 1.242E-009
 2118.6051.2159E-009
 2130.1081.1903E-009
 2141.6751.1652E-009
 2153.3041.1407E-009
 2164.9961.1167E-009
 2176.7521.0931E-009
 2188.5711.0701E-009
 2200.4550.000000001
 2212.4030.000000001
 2224.4160.000000001
 2236.4950.000000001
 2248.6390.000000001
 2260.8499.4151E-010
 2273.1259.2161E-010
 2285.4689.0213E-010
 2297.8778.8304E-010
 2310.3558.6436E-010
   2322.98.4606E-010
 2335.5138.2815E-010
 2348.1948.1061E-010
 2360.9457.9343E-010
 2373.7657.7661E-010
 2386.6547.6015E-010
 2399.6137.4402E-010
 2412.6437.2823E-010
 2425.7437.1277E-010
 2438.9156.9764E-010
 2452.1586.8282E-010
 2465.4736.6831E-010
  2478.86 6.541E-010
  2492.326.4019E-010
 2505.8536.2657E-010
  2519.466.1323E-010
  2533.146.0018E-010
 2546.895 5.874E-010
 2560.7245.7488E-010
 2574.6295.6263E-010
 2588.6095.5063E-010
 2602.6655.3889E-010
 2616.7975.2739E-010
 2631.0065.1614E-010
 2645.2925.0512E-010
 2659.6554.9433E-010
 2674.0974.8377E-010
 2688.6174.7343E-010
 2703.216 4.633E-010
 2717.8944.5339E-010
 2732.6524.4369E-010
  2747.49 4.342E-010
 2762.409 4.249E-010
 2777.408 4.158E-010
  2792.494.0689E-010
 2807.6523.9817E-010
 2822.8983.8963E-010
 2838.2263.8127E-010
 2853.6373.7309E-010
 2869.1323.6508E-010
 2884.7113.5724E-010
 2900.3753.4957E-010
 2916.1243.4205E-010
 2931.958 3.347E-010
 2947.878 3.275E-010
 2963.8853.2046E-010
 2979.9783.1356E-010
 2996.1593.0681E-010
 3012.428 3.002E-010
 3028.7852.9374E-010
 3045.2312.8741E-010
 3061.7672.8121E-010
 3078.3922.7515E-010
 3095.1072.6921E-010
 3111.913 2.634E-010
 3128.8112.5771E-010
   3145.82.5215E-010
 3162.881 2.467E-010
 3180.0552.4137E-010
 3197.3232.3615E-010
 3214.6842.3104E-010
 3232.1392.2604E-010
 3249.6892.2115E-010
 3267.3352.1636E-010
 3285.0762.1168E-010
 3302.9142.0709E-010
 3320.848 2.026E-010
  3338.881.9821E-010
  3357.011.9391E-010
 3375.238 1.897E-010
 3393.5651.8559E-010
 3411.9921.8156E-010
 3430.5191.7761E-010
 3449.1461.7375E-010
 3467.8751.6998E-010
 3486.7051.6628E-010
 3505.6381.6267E-010
 3524.6731.5913E-010
 3543.8111.5566E-010
 3563.0541.5227E-010
 3582.4011.4896E-010
 3601.8531.4571E-010
 3621.4111.4253E-010
 3641.0751.3943E-010
 3660.8451.3639E-010
 3680.7231.3341E-010
 3700.709 1.305E-010
 3720.8041.2765E-010
 3741.0071.2486E-010
 3761.3211.2213E-010
 3781.7441.1946E-010
 3802.2791.1685E-010
 3822.9251.1429E-010
 3843.6831.1179E-010
 3864.5541.0935E-010
 3885.5381.0695E-010
 3906.6361.0461E-010
 3927.8491.0232E-010
 3949.1771.0007E-010
  3970.62 9.788E-011
  3992.189.5733E-011
 4013.8579.3632E-011
 4035.6529.1577E-011
 4057.5658.9566E-011
 4079.5988.7599E-011
 4101.7498.5674E-011
 4124.0228.3791E-011
 4146.4158.1948E-011
 4168.9298.0146E-011
 4191.5667.8382E-011
 4214.3267.6657E-011
 4237.2097.4969E-011
 4260.2177.3318E-011
 4283.3497.1702E-011
 4306.6087.0122E-011
 4329.9926.8575E-011
 4353.5036.7063E-011
 4377.1436.5583E-011
  4400.916.4135E-011
 4424.8066.2719E-011
 4448.8336.1334E-011
 4472.9895.9979E-011
 4497.2775.8653E-011
 4521.6975.7356E-011
 4546.2495.6087E-011
 4570.9355.4846E-011
 4595.7555.3632E-011
 4620.7095.2445E-011
 4645.7995.1283E-011
 4671.0265.0147E-011
 4696.3894.9035E-011
  4721.894.7948E-011
 4747.5294.6884E-011
 4773.3084.5844E-011
 4799.2264.4827E-011
 4825.2864.3831E-011
 4851.4874.2858E-011
  4877.834.1905E-011
 4904.3164.0974E-011
 4930.9464.0063E-011
  4957.723.9172E-011
  4984.64  3.83E-011
 5011.7063.7448E-011
 5038.9193.6614E-011
  5066.283.5799E-011
  5093.793.5001E-011
 5121.4483.4221E-011
 5149.2573.3458E-011
 5177.2173.2712E-011
 5205.3293.1982E-011
 5233.5933.1268E-011
 5262.011 3.057E-011
 5290.5842.9887E-011
 5319.3112.9219E-011
 5348.1942.8566E-011
 5377.2342.7928E-011
 5406.4322.7303E-011
 5435.7892.6692E-011
 5465.3042.6095E-011
  5494.982.5511E-011
 5524.8182.4939E-011
 5554.8172.4381E-011
 5584.9792.3834E-011
 5615.305  2.33E-011
